,SHEETBAR,DATE,LATITUDE,LONGITUDE,FLDNUM,STRATUM,LOCATCD,TN,TP,TEMP,DO,TURB,COND,VEL,SS,WDP,CHLcal,SECCHI,YEAR,MONTH,SEASON,PredictedTN,PredictedTP,PredictedVEL
3253,45010021,04/24/2002,37.3858369901389,-89.4182299910089,5,1,251072,,,7.58865,6.0,385.0,459.0,,265.4,11.4,7.58865,18.0,2002,4,SPRING,3.166521336163015,0.2188046551628397,0.9532433562259814
3254,45010022,04/24/2002,37.3986366816794,-89.4243955820162,5,1,251071,,,11.78715,6.0,240.0,461.0,,277.3,6.6,11.78715,16.0,2002,4,SPRING,3.1723352174755632,0.23468843192743133,1.0191523377827714
3255,45010023,04/24/2002,37.3951917011507,-89.4296408090442,5,2,251131,,,11.00965,6.0,290.0,460.0,1.0,216.2,6.8,11.00965,12.0,2002,4,SPRING,3.1672004407451233,0.23494096193056774,1.0
3256,45010024,04/24/2002,37.3916783653924,-89.4326305091696,5,2,251132,,,11.94265,6.0,335.0,458.0,1.03,238.2,8.1,11.94265,14.0,2002,4,SPRING,3.1696918719282783,0.2194964084207152,1.03
3257,45010025,04/24/2002,37.3875278109041,-89.4294401979204,5,2,251133,,,10.38765,6.0,155.0,460.0,1.01,151.3,5.3,10.38765,15.0,2002,4,SPRING,3.1693580729568174,0.2194235795542146,1.01
3258,45010026,04/24/2002,37.3861783664924,-89.4295042734016,5,2,251134,,,9.76565,6.0,135.0,460.0,0.99,165.8,7.1,9.76565,16.0,2002,4,SPRING,3.169442529194833,0.21944200636978184,0.99
3259,45010027,04/24/2002,37.3808997901101,-89.4337062945844,5,2,251135,,,11.7094,6.0,220.0,461.0,0.95,236.0,9.2,11.7094,15.0,2002,4,SPRING,3.170781662767921,0.21973418096754638,0.95
3260,45010028,04/24/2002,37.3754849608803,-89.4333985623382,5,2,251137,,,12.9534,6.1,165.0,460.0,1.06,305.0,9.5,12.9534,15.0,2002,4,SPRING,3.051542304208954,0.19809640963714736,1.06
3261,45010029,04/24/2002,37.3789530272942,-89.4140420532888,5,2,251136,,,11.94265,6.1,205.0,467.0,0.91,184.0,4.8,11.94265,14.0,2002,4,SPRING,3.1608577500137405,0.21756896363936157,0.91
3262,45010030,04/24/2002,37.3743179800668,-89.4097475165111,5,2,251042,3.227,0.232,10.07665,6.0,185.0,467.0,0.76,137.6,5.8,10.07665,16.0,2002,4,SPRING,3.227,0.232,0.76
3263,45010031,04/24/2002,37.3707366583093,-89.4104828254568,5,2,251043,3.117,0.208,10.38765,6.0,140.0,466.0,0.9,165.5,5.0,10.38765,18.0,2002,4,SPRING,3.117,0.208,0.9
3264,45010032,04/24/2002,37.3698541696509,-89.4110893284912,5,2,251044,3.096,0.206,8.7549,6.0,120.0,465.0,0.76,158.9,4.3,8.7549,20.0,2002,4,SPRING,3.096,0.206,0.76
3265,45010033,04/24/2002,37.3650089636519,-89.4147066056099,5,2,251045,3.006,0.19,7.8219,6.0,99.0,467.0,0.88,107.6,6.8,7.8219,20.0,2002,4,SPRING,3.006,0.19,0.88
3266,45010034,04/24/2002,37.3645420490339,-89.4141644874132,5,2,251138,,,8.4439,6.0,145.0,466.0,0.91,174.9,7.3,8.4439,22.0,2002,4,SPRING,3.087169875674005,0.20443020011982313,0.91
3267,45010035,04/24/2002,37.3543502258618,-89.4197285661727,5,2,251139,,,9.61015,6.0,155.0,466.0,0.93,184.8,9.5,9.61015,18.0,2002,4,SPRING,3.192338930793518,0.23763158062418582,0.93
3268,45010036,04/24/2002,37.321784631964,-89.4601951633557,5,2,251030,3.134,0.154,6.4224,6.0,64.0,470.0,0.9,56.2,6.9,6.4224,26.0,2002,4,SPRING,3.134,0.154,0.9
3269,45010037,04/24/2002,37.3227854828397,-89.4635324985229,5,2,251029,3.1,0.194,7.12215,5.9,90.0,470.0,0.93,99.0,7.4,7.12215,21.0,2002,4,SPRING,3.1,0.194,0.93
3270,45010038,04/24/2002,37.3237525583668,-89.4657433792345,5,2,251105,,,7.6664,6.0,89.0,480.0,0.92,67.8,6.3,7.6664,20.0,2002,4,SPRING,3.1566042119420583,0.21078938489806812,0.92
3271,45010039,04/24/2002,37.3237694024188,-89.4663066538656,5,2,251104,,,12.7979,6.0,200.0,470.0,0.94,256.3,6.0,12.7979,22.0,2002,4,SPRING,3.1436562320925785,0.20694888240034115,0.94
3272,45010040,04/24/2002,37.3242697569259,-89.4679754000622,5,2,251028,3.218,0.229,8.67715,5.9,115.0,472.0,0.51,153.8,5.6,8.67715,20.0,2002,4,SPRING,3.218,0.229,0.51
3273,45010044,04/24/2002,37.3289699980988,-89.4745243597449,5,2,251103,,,12.9534,5.9,185.0,469.0,0.71,281.1,4.6,12.9534,16.0,2002,4,SPRING,3.2365826901837833,0.2383981421619134,0.71
3274,45010045,04/24/2002,37.3303699286531,-89.476151210075,5,2,251027,3.305,0.273,13.1089,5.9,215.0,472.0,1.03,223.3,7.4,13.1089,18.0,2002,4,SPRING,3.305,0.273,1.03
3275,45010046,04/24/2002,37.3300376079064,-89.4801155453818,5,2,251102,,,9.0659,6.1,115.0,470.0,0.86,145.9,4.4,9.0659,18.0,2002,4,SPRING,3.2371461361673273,0.23868310334899326,0.86
3276,45010047,04/25/2002,37.4040344153934,-89.4241387726459,5,1,251070,,,10.6209,6.5,195.0,463.0,,226.0,10.2,10.6209,13.0,2002,4,SPRING,3.145463183030455,0.2810322740165162,1.017641017740998
3277,45010048,04/25/2002,37.4151028180028,-89.4326478878113,5,1,251069,,,10.85415,6.4,180.0,446.0,,219.9,11.4,10.85415,16.0,2002,4,SPRING,3.150650283121651,0.2865487137960412,1.0161623905039496
3278,45010049,04/25/2002,37.4203641674649,-89.4278797105294,5,1,251008,3.105,0.238,8.4439,6.3,155.0,461.0,,191.7,4.9,8.4439,12.0,2002,4,SPRING,3.105,0.238,1.0160314819585556
3279,45010050,04/25/2002,37.4240308970172,-89.429964551707,5,1,251068,,,14.0419,6.3,180.0,460.0,,247.4,4.0,14.0419,14.0,2002,4,SPRING,3.1290244243734207,0.2408264028674612,1.0158770405761373
3280,45010051,04/25/2002,37.4331635260634,-89.4340493473482,5,1,251006,3.139,0.242,12.56465,6.2,170.0,458.0,,234.2,9.2,12.56465,13.0,2002,4,SPRING,3.139,0.242,1.0156340720891868
3281,45010052,04/25/2002,37.4315004846606,-89.4386473093392,5,1,251007,3.168,0.305,13.96415,6.4,225.0,455.0,,262.1,9.5,13.96415,14.0,2002,4,SPRING,3.168,0.305,1.0156024675552457
3282,45010053,04/25/2002,37.4350990104695,-89.438476589719,5,1,251067,,,12.9534,6.2,215.0,466.0,,252.4,11.9,12.9534,12.0,2002,4,SPRING,3.1339999999832178,0.2989999999970384,1.0155603878075121
3283,45010054,04/25/2002,37.4386975334165,-89.4383058397428,5,1,251005,3.1,0.293,10.9319,6.3,170.0,463.0,,194.8,10.5,10.9319,12.0,2002,4,SPRING,3.1,0.293,1.0155233744748893
3284,45010055,04/25/2002,37.4389015835689,-89.4450752898772,5,1,251066,,,11.78715,6.3,175.0,452.0,,256.3,5.3,11.78715,14.0,2002,4,SPRING,3.142499995947127,0.3004999992847871,1.0154555706300494
3285,45010056,04/25/2002,37.4460986736502,-89.444734344732,5,1,251065,,,13.7309,6.3,215.0,461.0,,283.9,11.6,13.7309,13.0,2002,4,SPRING,3.142896641522575,0.30056999556280733,1.0154125687412658
3286,45010057,04/25/2002,37.4723040293413,-89.4774028957559,5,1,251064,,,14.74165,6.4,200.0,459.0,,256.8,11.6,14.74165,13.0,2002,4,SPRING,3.030903121167233,0.26104843941638334,1.015187043128764
3287,45010058,04/25/2002,37.4777693838557,-89.4794069579381,5,1,251004,3.085,0.234,9.76565,6.3,170.0,469.0,,271.9,9.6,9.76565,12.0,2002,4,SPRING,3.085,0.234,1.0151784546464528
3288,45010059,04/25/2002,37.4796360513124,-89.4815802410211,5,1,251063,,,11.8649,6.4,185.0,467.0,,258.5,6.8,11.8649,12.0,2002,4,SPRING,3.030411360147759,0.26129431992612023,1.0151715048597323
3289,45010060,04/25/2002,37.4834364995095,-89.4881850656666,5,1,251003,3.009,0.272,11.94265,6.5,175.0,456.0,,271.0,17.3,11.94265,12.0,2002,4,SPRING,3.009,0.272,1.0151532034241049
3290,45010061,04/25/2002,37.4871023705542,-89.4902744521266,5,1,251062,,,10.69865,6.5,160.0,456.0,,194.3,10.3,10.69865,12.0,2002,4,SPRING,3.066740723140899,0.2431296384295503,1.0151477576224184
3291,45010062,04/25/2002,37.5053642853363,-89.4984656580058,5,1,251060,,,13.03115,6.6,185.0,458.0,,266.8,8.5,13.03115,12.0,2002,4,SPRING,3.0007585221675974,0.2737660309640862,1.0744080934513582
3292,45010063,04/25/2002,37.5072306587586,-89.5006401913782,5,1,251002,2.925,0.29,5.56715,6.4,150.0,457.0,,188.8,7.2,5.56715,14.0,2002,4,SPRING,2.925,0.29,1.074381373418087
3293,45010067,04/25/2002,37.5052301318878,-89.4939484254318,5,1,251061,,,11.8649,6.5,180.0,469.0,,267.5,12.5,11.8649,14.0,2002,4,SPRING,2.9918972947866775,0.27566486540285473,1.0744452267631996
3294,45010068,04/26/2002,37.529099778465,-89.5086674531528,5,1,251059,,,13.49765,6.4,150.0,488.0,,201.4,12.5,13.49765,20.0,2002,4,SPRING,3.0653801238814857,0.2994771391649948,1.0741377197357485
3295,45010069,04/26/2002,37.5364977326553,-89.5151102820354,5,1,251058,,,15.51915,6.7,220.0,458.0,,302.1,8.0,15.51915,13.0,2002,4,SPRING,3.0287506452092563,0.29700426296771354,1.0739494240877008
3296,45010070,04/26/2002,37.5583571505406,-89.5231447447631,5,1,251057,,,14.43065,6.7,285.0,490.0,,335.2,9.7,14.43065,12.0,2002,4,SPRING,2.9739891739559994,0.3683505290452044,1.073186559796523
3297,45010071,04/26/2002,37.5601565387525,-89.5230610291045,5,1,251001,3.162,0.306,12.56465,6.9,210.0,489.0,,239.3,11.1,12.56465,11.0,2002,4,SPRING,3.162,0.306,1.073102385843682
3298,45010072,04/26/2002,37.561889254686,-89.5207169194998,5,1,251056,,,14.3529,6.9,225.0,492.0,,295.5,11.0,14.3529,12.0,2002,4,SPRING,2.9780959238637283,0.36698859667784517,1.0730894761591316
3299,45010073,04/26/2002,37.5636886371738,-89.5206331347843,5,1,251055,,,14.3529,6.7,215.0,485.0,,303.0,7.3,14.3529,12.0,2002,4,SPRING,2.9852751177685564,0.3646077415563461,1.0729952538378453
3300,45010074,04/26/2002,37.5943447800177,-89.5214690161064,5,1,251054,,,15.05265,7.0,260.0,485.0,,324.3,8.4,15.05265,13.0,2002,4,SPRING,3.0014132228041888,0.35798043279257763,1.0614912526070186
3301,45010075,04/26/2002,37.6005591240083,-89.518348518037,5,2,251040,2.966,0.371,16.91865,7.0,220.0,488.0,1.4,321.0,5.7,16.91865,13.0,2002,4,SPRING,2.966,0.371,1.4
3302,45010076,04/26/2002,37.6009922648391,-89.5177621392899,5,2,251039,3.034,0.346,15.67465,7.0,225.0,489.0,0.75,318.4,5.9,15.67465,12.0,2002,4,SPRING,3.034,0.346,0.75
3303,45010077,04/26/2002,37.6019086486893,-89.5182855497473,5,2,251038,3.044,0.304,13.96415,6.8,215.0,488.0,1.35,315.2,6.7,13.96415,12.0,2002,4,SPRING,3.044,0.304,1.35
3304,45010078,04/26/2002,37.6054405491268,-89.5158559217557,5,2,251037,3.095,0.334,16.14115,6.8,205.0,488.0,1.3,291.8,2.5,16.14115,13.0,2002,4,SPRING,3.095,0.334,1.3
3305,45010079,04/26/2002,37.6063903573998,-89.5175101946188,5,2,251036,3.029,0.319,16.29665,7.1,220.0,473.0,1.24,274.4,7.5,16.29665,13.0,2002,4,SPRING,3.029,0.319,1.24
3306,45010080,04/26/2002,37.6073067434197,-89.5180336345779,5,2,251130,,,14.1974,7.1,205.0,486.0,1.34,306.6,4.6,14.1974,12.0,2002,4,SPRING,3.0205207968358807,0.33878480738294553,1.34
3307,45010081,04/26/2002,37.6082064252535,-89.5179916421805,5,2,251129,,,16.91865,6.9,230.0,488.0,1.34,329.1,4.7,16.91865,12.0,2002,4,SPRING,3.023401793300656,0.3320624822984687,1.34
3308,45010082,04/26/2002,37.6081897201666,-89.5174261981207,5,2,251112,,,14.8194,6.8,210.0,495.0,1.52,292.7,7.9,14.8194,12.0,2002,4,SPRING,3.023701778841173,0.33136251603726363,1.52
3309,45010083,04/26/2002,37.6095225331771,-89.5167977420723,5,2,251035,3.017,0.347,14.43065,6.8,240.0,489.0,1.31,295.6,5.3,14.43065,13.0,2002,4,SPRING,3.017,0.347,1.31
3310,45010084,04/26/2002,37.6117048668045,-89.5144308336917,5,2,251034,3.166,0.363,14.27515,6.8,225.0,490.0,1.29,321.7,2.5,14.27515,13.0,2002,4,SPRING,3.166,0.363,1.29
3311,45010085,04/26/2002,37.6139707828535,-89.5148912098768,5,2,251033,2.783,0.241,11.63165,6.8,135.0,489.0,1.25,174.0,8.0,11.63165,13.0,2002,4,SPRING,2.783,0.241,1.25
3312,45010086,04/26/2002,37.6161195957342,-89.5113930956829,5,2,251032,3.167,0.345,14.43065,6.8,205.0,482.0,1.11,238.7,3.3,14.43065,13.0,2002,4,SPRING,3.167,0.345,1.11
3313,45010090,04/26/2002,37.6030743010073,-89.5120031287725,5,1,251053,,,15.51915,7.0,205.0,492.0,,318.1,15.0,15.51915,13.0,2002,4,SPRING,3.060525321049588,0.3407819040558187,0.9891627307749755
3314,45010091,04/29/2002,37.2540440396888,-89.4695700293459,5,1,251018,3.367,0.4,13.80865,7.1,300.0,404.0,,354.2,14.6,13.80865,13.0,2002,4,SPRING,3.367,0.4,0.827414281772705
3315,45010095,04/29/2002,37.250041354039,-89.4562327558061,5,1,251019,3.468,0.409,14.58615,7.0,310.0,403.0,,358.6,4.5,14.58615,10.0,2002,4,SPRING,3.468,0.409,0.9048992152899134
3316,45010096,04/29/2002,37.2358485568847,-89.4636589132739,5,1,251082,,,12.87565,7.1,340.0,385.0,,409.4,3.6,12.87565,12.0,2002,4,SPRING,3.4562015169305074,0.4259005298022456,0.9049397488396496
3317,45010097,04/29/2002,37.2321151705549,-89.4593264916855,5,1,251083,,,13.8864,7.1,305.0,401.0,,382.6,2.8,13.8864,10.0,2002,4,SPRING,3.459873773137237,0.4206402709115257,0.9049491907737803
3318,45010098,04/29/2002,37.2161226389656,-89.4668340731851,5,1,251085,,,14.5084,6.9,330.0,400.0,,405.2,10.8,14.5084,10.0,2002,4,SPRING,3.458122533379748,0.42314880353711815,0.9049842646591453
3319,45010099,04/29/2002,37.2080757731939,-89.468899335968,5,2,251108,,,13.65315,6.9,310.0,390.0,,359.5,7.2,13.65315,10.0,2002,4,SPRING,3.4559127309387474,0.4263141962228749,0.9049928802225957
3320,45010100,04/29/2002,37.1849946669018,-89.4502696613032,5,1,251087,,,12.87565,7.0,280.0,403.0,,309.1,5.0,12.87565,10.0,2002,4,SPRING,3.3155914335509937,0.423155165439115,1.21
3321,45010101,04/29/2002,37.181530765304,-89.4549359501217,5,1,251088,,,14.58615,7.2,345.0,394.0,,403.0,10.4,14.58615,11.0,2002,4,SPRING,3.319801725044938,0.42457228794195456,1.21
3322,45010102,04/29/2002,37.177797215729,-89.4506068787819,5,1,251090,,,13.5754,7.3,310.0,400.0,,348.1,10.2,13.5754,12.0,2002,4,SPRING,3.328868303893236,0.4276239657006501,1.21
3323,45010103,04/29/2002,37.1813959427385,-89.4504382850221,5,1,251089,,,15.9079,7.3,340.0,402.0,,442.1,12.0,15.9079,11.0,2002,4,SPRING,3.32226186654348,0.4254003355682934,1.21
3324,45010104,04/29/2002,37.1722641707582,-89.4463626093692,5,1,251091,,,14.0419,7.0,345.0,398.0,,437.6,8.2,14.0419,8.0,2002,4,SPRING,3.3414025410290282,0.4318428064926973,1.21
3325,45010105,04/29/2002,37.1575310063992,-89.435785609606,5,1,251092,,,16.0634,7.3,415.0,402.0,,429.1,11.7,16.0634,11.0,2002,4,SPRING,3.293853044096511,0.3662322853564224,1.21
3326,45010106,04/29/2002,37.1501304115052,-89.4293802889722,5,1,251093,,,13.65315,7.3,325.0,402.0,,397.0,11.3,13.65315,11.0,2002,4,SPRING,3.297915764157061,0.3646295609288658,1.21
3327,45010107,04/29/2002,37.1448001857638,-89.4318820709477,5,1,251094,,,13.5754,7.3,360.0,395.0,,432.7,12.2,13.5754,10.0,2002,4,SPRING,3.3020219793560326,0.363009677868721,1.21
3328,45010108,04/29/2002,37.1318656811868,-89.4212377841959,5,1,251022,3.226,0.393,12.25365,7.1,260.0,395.0,,301.3,15.9,12.25365,12.0,2002,4,SPRING,3.226,0.393,1.21
3329,45010109,04/29/2002,37.1385521472264,-89.4040423146642,5,2,251110,,,13.4199,7.2,330.0,403.0,1.21,400.0,6.8,13.4199,11.0,2002,4,SPRING,3.2818877509245685,0.37095253862608757,1.21
3330,45010110,04/29/2002,37.1320326034738,-89.3970371774685,5,2,251111,,,12.7979,7.3,360.0,404.0,1.21,356.8,5.4,12.7979,13.0,2002,4,SPRING,3.3758242779732663,0.38229383182959864,1.21
3331,45010111,04/29/2002,37.1238845795568,-89.3957362396355,5,2,251031,3.335,0.35,11.3984,7.2,265.0,404.0,0.96,335.6,5.5,11.3984,11.0,2002,4,SPRING,3.335,0.35,0.96
3332,45010115,04/29/2002,37.1201833955156,-89.3925367575174,5,2,251148,,,14.27515,7.2,345.0,403.0,0.92,428.0,4.7,14.27515,13.0,2002,4,SPRING,3.442902595916306,0.4221458959608244,0.92
3333,45010116,04/29/2002,37.1197335786511,-89.3925581293112,5,2,251051,3.402,0.403,12.09815,7.2,325.0,404.0,0.92,392.9,4.7,12.09815,11.0,2002,4,SPRING,3.402,0.403,0.92
3334,45010117,04/29/2002,37.1206160965299,-89.3919536644915,5,2,251120,,,15.9079,7.3,375.0,402.0,0.98,445.1,6.5,15.9079,11.0,2002,4,SPRING,3.4379561465135144,0.4198305366659003,0.98
3335,45010118,04/29/2002,37.1205989780699,-89.3913919442086,5,2,251147,,,14.58615,7.3,340.0,403.0,0.89,452.5,6.3,14.58615,11.0,2002,4,SPRING,3.435571419336143,0.4187142813913864,0.89
3336,45010119,04/29/2002,37.2287183108811,-89.4662457434972,5,1,251084,,,14.5084,7.4,315.0,388.0,,388.1,9.6,14.5084,10.0,2002,4,SPRING,3.4652891953002074,0.4128830445699735,0.9049627835226415
3337,45010120,04/29/2002,37.2286510631382,-89.4639954790945,5,1,251021,3.431,0.462,14.74165,7.3,330.0,397.0,,429.6,11.1,14.74165,10.0,2002,4,SPRING,3.431,0.462,0.9049606961219371
3338,45010121,04/29/2002,37.1192837617418,-89.3925795006303,5,2,251149,,,17.22965,7.1,290.0,399.0,0.86,452.8,4.2,17.22965,10.0,2002,4,SPRING,3.4411666608855525,0.4213333306272801,0.86
3339,45010122,04/29/2002,37.1196993454958,-89.3914347015115,5,2,251121,,,13.18665,7.0,235.0,392.0,0.88,389.2,6.7,13.18665,10.0,2002,4,SPRING,3.435758728277252,0.4188019579170116,0.88
3340,45010123,04/29/2002,37.118367013371,-89.392060537638,5,2,251122,,,15.1304,6.9,280.0,395.0,0.85,378.8,4.5,15.1304,11.0,2002,4,SPRING,3.424190381449463,0.4133869870614505,0.85
3341,45010124,04/29/2002,37.1174331441054,-89.3909798898234,5,2,251041,3.449,0.425,14.8194,7.0,320.0,392.0,1.09,449.3,6.8,14.8194,9.0,2002,4,SPRING,3.449,0.425,1.09
3342,45010125,04/29/2002,37.1160836950696,-89.3910440250262,5,2,251123,,,13.2644,7.0,295.0,390.0,1.0,391.3,6.0,13.2644,11.0,2002,4,SPRING,3.4142141296867643,0.4087172521938045,1.0
3343,45010126,04/29/2002,37.0946510784371,-89.3825022937838,5,1,251023,3.303,0.436,14.11965,6.9,330.0,376.0,,278.3,4.6,14.11965,11.0,2002,4,SPRING,3.303,0.436,0.9687494722359162
3344,45010127,04/29/2002,37.0888377862164,-89.3839035651826,5,2,251109,,,11.32065,6.9,265.0,382.0,0.85,377.3,5.0,11.32065,12.0,2002,4,SPRING,3.424353286454718,0.4268569441712199,0.85
3345,45010128,04/29/2002,37.0799823899142,-89.3742046073256,5,1,251095,,,14.9749,7.0,325.0,389.0,,465.5,12.1,14.9749,11.0,2002,4,SPRING,3.4052165001842,0.37011346072464174,0.883300853034664
3346,45010129,04/29/2002,37.0729913901101,-89.3812840491652,5,1,251096,,,11.78715,6.9,265.0,382.0,,319.8,8.0,11.78715,12.0,2002,4,SPRING,3.3797858673738164,0.386505495126516,0.8748311948532457
3347,45010130,04/29/2002,37.0585882962603,-89.3819690974464,5,1,251097,,,14.43065,6.9,365.0,392.0,,455.8,7.1,14.43065,10.0,2002,4,SPRING,3.348214195159981,0.41838149558161375,0.9656878323984623
3348,45010131,04/29/2002,37.0569260576268,-89.3865446042011,5,1,251098,,,13.49765,6.9,315.0,388.0,,423.8,12.2,13.49765,12.0,2002,4,SPRING,3.3574816482953436,0.411523580261446,0.9507426963443872
3349,45010132,04/29/2002,37.05722170672,-89.3814720090676,5,2,251124,,,12.25365,6.8,320.0,391.0,0.9,449.7,12.2,12.25365,11.0,2002,4,SPRING,3.342713647954051,0.4224519005140018,0.9
3350,45010133,04/29/2002,37.0549383393027,-89.3804564876617,5,2,251125,,,12.7979,6.9,355.0,393.0,0.99,461.7,7.9,12.7979,11.0,2002,4,SPRING,3.331006269014032,0.4311153609296167,0.99
3351,45010134,04/29/2002,37.0544370750887,-89.3787942056241,5,2,251052,3.469,0.329,13.80865,6.9,310.0,398.0,0.7,471.7,9.4,13.80865,10.0,2002,4,SPRING,3.469,0.329,0.7
3352,45010135,04/29/2002,37.0465842385185,-89.3724239931417,5,2,251150,,,11.8649,6.9,350.0,388.0,1.43,453.2,6.9,11.8649,9.0,2002,4,SPRING,3.3943938209406928,0.38420857250388707,1.43
3353,45010136,04/29/2002,37.0457017921874,-89.3730280158422,5,2,251126,,,13.2644,6.9,330.0,392.0,1.4,495.2,7.4,13.2644,10.0,2002,4,SPRING,3.4006920475853204,0.37954788478686263,1.4
3354,45010137,04/29/2002,37.0434183706424,-89.3720128790443,5,2,251127,,,14.0419,6.9,325.0,392.0,1.35,439.3,6.6,14.0419,10.0,2002,4,SPRING,3.414545014696663,0.3692966891244694,1.35
3355,45010138,04/29/2002,37.0407023142918,-89.371580354293,5,2,251128,,,12.72015,6.9,370.0,391.0,1.1,458.8,6.7,12.72015,10.0,2002,4,SPRING,3.3024286067045114,0.4054762639677314,1.1
3356,45010139,04/29/2002,37.030912188103,-89.3608094758883,5,1,251025,3.295,0.39,12.3314,6.9,275.0,391.0,,340.0,12.8,12.3314,12.0,2002,4,SPRING,3.295,0.39,1.2352943749046732
3357,45010140,04/29/2002,37.0308432501131,-89.3585653203725,5,1,251026,3.443,0.438,13.96415,6.9,310.0,392.0,,495.7,11.8,13.96415,11.0,2002,4,SPRING,3.443,0.438,1.233928719730311
3358,45010141,04/29/2002,37.0386592299949,-89.3784207788124,5,1,251024,3.319,0.44,13.96415,6.8,315.0,382.0,,445.7,5.3,13.96415,12.0,2002,4,SPRING,3.319,0.44,1.2361899517771406
3359,45010145,04/29/2002,37.0478612053486,-89.384726957505,5,1,251101,,,14.27515,6.9,410.0,375.0,,440.8,14.6,14.27515,11.0,2002,4,SPRING,3.384394501083621,0.39160806919812,0.8426978716872918
3360,45010146,04/29/2002,37.0514597515259,-89.3845560447516,5,1,251100,,,12.3314,6.9,310.0,382.0,,440.3,10.8,12.3314,11.0,2002,4,SPRING,3.36191070091128,0.4082460813256532,0.8349907432295689
3361,45010147,04/29/2002,37.0532590235405,-89.3844705769903,5,1,251099,,,12.25365,6.9,285.0,391.0,,433.2,13.2,12.25365,11.0,2002,4,SPRING,3.354100313490267,0.4140257680172025,0.9395254093182311
3362,45010270,07/29/2002,37.3390176894269,-89.4791318001512,5,1,252013,2.328,0.164,25.35106,6.9,31.0,503.0,,44.4,7.3,25.35106,32.0,2002,7,SUMMER,2.328,0.164,0.3183308420837849
3363,45010274,07/29/2002,37.3354860664853,-89.4815534714279,5,1,252014,2.356,0.181,29.58814,6.9,29.0,489.0,,39.6,7.5,29.58814,41.0,2002,7,SUMMER,2.356,0.181,0.3200098486093975
3364,45010275,07/29/2002,37.3321553286028,-89.4907351000525,5,1,252068,,,23.77254,6.9,35.0,498.0,,53.9,8.5,23.77254,43.0,2002,7,SUMMER,2.35533333162711,0.18033333162711018,0.3250838546373818
3365,45010276,07/29/2002,37.3286234251905,-89.4931559992916,5,1,252015,2.354,0.179,27.76038,7.0,36.0,489.0,,52.4,8.5,27.76038,43.0,2002,7,SUMMER,2.354,0.179,0.32768975331294475
3366,45010277,07/29/2002,37.3251582529689,-89.4978298756895,5,1,252071,,,28.9235,6.7,34.0,500.0,,51.4,3.6,28.9235,41.0,2002,7,SUMMER,2.355530471101374,0.18053047110137382,0.3319675470565309
3367,45010278,07/29/2002,37.3231583437222,-89.4911540277757,5,1,252073,,,24.02178,7.2,28.0,488.0,,50.0,2.4,24.02178,42.0,2002,7,SUMMER,2.355436540508908,0.18043654050890776,0.32891871234593517
3368,45010279,07/29/2002,37.3249577421173,-89.4910702571237,5,1,252072,,,23.85562,7.2,31.0,488.0,,44.3,1.9,23.85562,41.0,2002,7,SUMMER,2.355526615138625,0.18052661513862525,0.32809853836206626
3369,45010280,07/29/2002,37.3284226315341,-89.4863961042087,5,1,252070,,,25.43414,7.1,29.0,487.0,,52.1,1.7,25.43414,37.0,2002,7,SUMMER,2.3551970150177635,0.18019701501776375,0.3241473722636425
3370,45010281,07/29/2002,37.3302220191336,-89.4863122041456,5,1,252069,,,26.68034,7.0,36.0,488.0,,45.6,1.3,26.68034,40.0,2002,7,SUMMER,2.355065495306455,0.18006549530645555,0.32356783782700393
3371,45010282,07/30/2002,37.2873863281881,-89.5153697402805,5,2,252139,,,32.16362,6.6,23.0,509.0,0.13,27.0,10.1,32.16362,49.0,2002,7,SUMMER,2.0260106930384345,0.18526349556963478,0.13
3372,45010287,07/30/2002,37.262544980555,-89.4979167786349,5,2,252047,2.307,0.168,39.39158,7.0,25.0,510.0,,31.9,3.9,39.39158,45.0,2002,7,SUMMER,2.307,0.168,0.35455841295183416
3373,45010288,07/30/2002,37.2616119230579,-89.4968328278755,5,2,252048,2.366,0.169,44.79178,6.4,24.0,520.0,0.46,33.9,3.4,44.79178,46.0,2002,7,SUMMER,2.366,0.169,0.46
3374,45010289,07/30/2002,37.2607455499621,-89.498000197604,5,2,252035,2.33,0.175,33.4929,7.1,26.0,511.0,0.28,33.4,5.6,33.4929,48.0,2002,7,SUMMER,2.33,0.175,0.28
